Date (LT),NowCast Conc.,AQI,AQI Category,Raw Conc.,QC Name
2018-03-21 15:00:00,44.0,122,Unhealthy for Sensitive Groups,47.7,Valid
2018-03-21 16:00:00,42.5,118,Unhealthy for Sensitive Groups,41.1,Valid
2018-03-21 17:00:00,43.6,121,Unhealthy for Sensitive Groups,44.8,Valid
2018-03-21 18:00:00,43.0,119,Unhealthy for Sensitive Groups,42.2,Valid
2018-03-21 19:00:00,46.4,128,Unhealthy for Sensitive Groups,50.3,Valid
2018-03-21 20:00:00,52.9,144,Unhealthy for Sensitive Groups,61.2,Valid
2018-03-21 21:00:00,61.4,154,Unhealthy,68.8,Valid
2018-03-21 22:00:00,63.5,155,Unhealthy,65.6,Valid
2018-03-21 23:00:00,60.2,153,Unhealthy,56.8,Valid
2018-03-22 00:00:00,57.3,152,Unhealthy,53.9,Valid
2018-03-22 01:00:00,55.2,150,Unhealthy for Sensitive Groups,52.0,Valid
2018-03-22 02:00:00,53.7,146,Unhealthy for Sensitive Groups,51.6,Valid
2018-03-22 03:00:00,48.6,133,Unhealthy for Sensitive Groups,41.1,Valid
2018-03-22 04:00:00,47.2,130,Unhealthy for Sensitive Groups,45.1,Valid
2018-03-22 05:00:00,47.7,131,Unhealthy for Sensitive Groups,48.5,Valid
2018-03-22 06:00:00,53.8,146,Unhealthy for Sensitive Groups,62.9,Valid
2018-03-22 07:00:00,56.7,152,Unhealthy,61.0,Valid
2018-03-22 08:00:00,59.3,153,Unhealthy,63.2,Valid
2018-03-22 09:00:00,63.3,155,Unhealthy,69.2,Valid
2018-03-22 10:00:00,69.3,158,Unhealthy,75.4,Valid
2018-03-22 11:00:00,79.5,163,Unhealthy,88.8,Valid
