DATE,WND,CIG,VIS,TMP,DEW,SLP,GA1,GF1
2018-03-25T18:00:00,"999,9,C,9999,9","99999,9,9,N","004000,1,9,9","+0211,1","+0196,1","10182,1","08,1,+01250,1,06,1","08,99,1,08,1,99,9,01250,1,99,9,99,9"
2018-03-25T21:00:00,"999,9,C,9999,9","99999,9,9,N","004000,1,9,9","+0207,1","+0196,1","10175,1","04,1,+00450,1,08,1","08,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-03-26T00:00:00,"999,9,C,9999,9","99999,9,9,N","004000,1,9,9","+0208,1","+0198,1","10194,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-03-26T03:00:00,"999,9,C,9999,9","99999,9,9,N","004000,1,9,9","+0228,1","+0200,1","10200,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-03-26T06:00:00,"090,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0254,1","+0193,1","10173,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-03-26T09:00:00,"140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0250,1","+0197,1","10153,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-03-26T12:00:00,"999,9,C,9999,9","22000,1,9,N","010000,1,9,9","+0238,1","+0205,1","10161,1","04,1,+01250,1,06,1","04,99,1,04,1,99,9,01250,1,99,9,99,9"
2018-03-26T15:00:00,"090,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0227,1","+0200,1","10172,1","02,1,+00450,1,08,1","02,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-03-26T18:00:00,"999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0213,1","+0195,1","10164,1","05,1,+01250,1,06,1","05,99,1,05,1,99,9,01250,1,99,9,99,9"
2018-03-26T21:00:00,"140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0214,1","+0199,1","10159,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-03-27T00:00:00,"090,1,N,0020,1","99999,9,9,N","004000,1,9,9","+0210,1","+0199,1","10173,1","06,1,+01250,1,06,1","06,99,1,06,1,99,9,01250,1,99,9,99,9"
2018-03-27T03:00:00,"180,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0241,1","+0189,1","10180,1","01,1,+00800,1,08,1","05,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-03-27T06:00:00,"090,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0254,1","+0197,1","10152,1","02,1,+00800,1,08,1","08,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-03-27T09:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0257,1","+0196,1","10132,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-03-27T12:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0245,1","+0200,1","10137,1","08,1,+01250,1,06,1","08,99,1,08,1,99,9,01250,1,99,9,99,9"
2018-03-27T15:00:00,"090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0232,1","+0207,1","10150,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-03-27T18:00:00,"090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0221,1","+0205,1","10132,1","01,1,+00450,1,08,1","06,99,1,01,1,99,9,00450,1,99,9,99,9"
2018-03-27T21:00:00,"140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0216,1","+0202,1","10122,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-03-28T00:00:00,"110,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0218,1","+0199,1","10135,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-03-28T03:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0247,1","+0194,1","10140,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-03-28T06:00:00,"140,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0268,1","+0183,1","10111,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-03-28T09:00:00,"140,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0260,1","+0190,1","10094,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-03-28T12:00:00,"140,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0246,1","+0194,1","10104,1","08,1,+00450,1,08,1","08,99,1,08,1,99,9,00450,1,99,9,99,9"
2018-03-28T15:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0231,1","+0203,1","10128,1","02,1,+00450,1,08,1","06,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-03-28T18:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0229,1","+0207,1","10119,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-03-28T21:00:00,"090,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0225,1","+0211,1","10109,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-03-29T00:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0224,1","+0211,1","10127,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-03-29T03:00:00,"070,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0255,1","+0211,1","10140,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-03-29T06:00:00,"090,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0278,1","+0212,1","10107,1","03,1,+00450,1,08,1","07,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-03-29T09:00:00,"090,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0270,1","+0213,1","10098,1","06,1,+00450,1,08,1","07,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-03-29T12:00:00,"140,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0250,1","+0215,1","10107,1","03,1,+01250,1,06,1","03,99,1,03,1,99,9,01250,1,99,9,99,9"
2018-03-29T15:00:00,"110,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0236,1","+0214,1","10133,1","03,1,+01250,1,06,1","07,99,1,03,1,99,9,01250,1,99,9,99,9"
2018-03-29T18:00:00,"090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0229,1","+0215,1","10127,1","08,1,+01250,1,06,1","08,99,1,08,1,99,9,01250,1,99,9,99,9"
2018-03-29T21:00:00,"090,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0228,1","+0215,1","10120,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-03-30T00:00:00,"070,1,N,0020,1","99999,9,9,N","004000,1,9,9","+0229,1","+0215,1","10143,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-03-30T03:00:00,"090,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0245,1","+0216,1","10159,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-03-30T06:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0254,1","+0213,1","10140,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-03-30T09:00:00,"090,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0268,1","+0207,1","10113,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-03-30T12:00:00,"140,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0253,1","+0210,1","10121,1","08,1,+00450,1,08,1","08,99,1,08,1,99,9,00450,1,99,9,99,9"
2018-03-30T15:00:00,"090,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0238,1","+0207,1","10143,1","05,1,+01250,1,06,1","05,99,1,05,1,99,9,01250,1,99,9,99,9"
2018-03-30T18:00:00,"090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0226,1","+0209,1","10140,1",,
2018-03-30T21:00:00,"090,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0218,1","+0208,1","10130,1","03,1,+01250,1,06,1","03,99,1,03,1,99,9,01250,1,99,9,99,9"
2018-03-31T00:00:00,"090,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0218,1","+0208,1","10154,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-03-31T03:00:00,"140,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0255,1","+0208,1","10163,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-03-31T06:00:00,"180,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0278,1","+0205,1","10139,1","01,1,+00800,1,08,1","07,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-03-31T09:00:00,"160,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0273,1","+0206,1","10121,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-03-31T12:00:00,"110,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0245,1","+0210,1","10129,1","06,1,+01250,1,06,1","06,99,1,06,1,99,9,01250,1,99,9,99,9"
2018-03-31T15:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0226,1","+0202,1","10145,1",,
2018-03-31T18:00:00,"090,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0226,1","+0210,1","10136,1",,
2018-03-31T21:00:00,"090,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0224,1","+0207,1","10128,1",,
2018-04-01T00:00:00,"070,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0222,1","+0209,1","10144,1","04,1,+00450,1,08,1","08,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-04-01T03:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0250,1","+0210,1","10164,1","02,1,+00450,1,08,1","06,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-01T06:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0277,1","+0202,1","10139,1","06,1,+01250,1,06,1","06,99,1,06,1,99,9,01250,1,99,9,99,9"
2018-04-01T09:00:00,"110,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0280,1","+0190,1","10117,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-04-01T12:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0262,1","+0190,1","10120,1","05,1,+01250,1,06,1","05,99,1,05,1,99,9,01250,1,99,9,99,9"
2018-04-01T15:00:00,"140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0238,1","+0205,1","10140,1",,
2018-04-01T18:00:00,"140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0227,1","+0207,1","10132,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-04-01T21:00:00,"070,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0217,1","+0204,1","10117,1",,
2018-04-02T00:00:00,"140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0220,1","+0210,1","10136,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-04-02T03:00:00,"090,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0256,1","+0210,1","10150,1","01,1,+00800,1,08,1","01,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-04-02T06:00:00,"140,1,N,0030,1","22000,1,9,N","010000,1,9,9","+0290,1","+0200,1","10119,1","02,1,+00800,1,08,1","04,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-04-02T09:00:00,"090,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0290,1","+0204,1","10099,1","02,1,+00800,1,08,1","07,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-04-02T12:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0256,1","+0197,1","10107,1","02,1,+00800,1,08,1","06,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-04-02T15:00:00,"090,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0235,1","+0210,1","10130,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-04-02T18:00:00,"090,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0226,1","+0207,1","10117,1",,"05,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-04-02T21:00:00,"140,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0220,1","+0207,1","10097,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-04-03T00:00:00,"140,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0225,1","+0208,1","10121,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-03T03:00:00,"090,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0258,1","+0209,1","10132,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-03T06:00:00,"160,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0272,1","+0202,1","10118,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-04-03T09:00:00,"140,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0270,1","+0198,1","10102,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-04-03T12:00:00,"090,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0250,1","+0202,1","10103,1","06,1,+01250,1,06,1","06,99,1,06,1,99,9,01250,1,99,9,99,9"
2018-04-03T15:00:00,"140,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0236,1","+0205,1","10120,1","03,1,+01250,1,06,1","03,99,1,03,1,99,9,01250,1,99,9,99,9"
2018-04-03T18:00:00,"090,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0225,1","+0209,1","10117,1",,
2018-04-03T21:00:00,"090,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0222,1","+0208,1","10104,1","02,1,+00450,1,08,1","03,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-04T00:00:00,"090,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0227,1","+0214,1","10121,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-04-04T03:00:00,"160,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0248,1","+0214,1","10130,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-04-04T06:00:00,"140,1,N,0030,1","02750,1,C,9","010000,1,9,9","+0281,1","+0207,1","10100,1","02,1,+00800,1,08,1","06,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-04-04T09:00:00,"110,1,N,0040,1","01250,1,C,9","010000,1,9,9","+0275,1","+0188,1","10077,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-04-04T12:00:00,"140,1,N,0030,1","01250,1,9,9","010000,1,9,9","+0255,1","+0202,1","10092,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-04T15:00:00,"110,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0242,1","+0212,1","10119,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-04-04T18:00:00,"160,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0235,1","+0214,1","10104,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-04-04T21:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0230,1","+0213,1","10088,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-04-05T00:00:00,"140,1,N,0020,1","02750,1,C,9","004000,1,9,9","+0230,1","+0216,1","10104,1","04,1,+01250,1,06,1","07,99,1,04,1,99,9,01250,1,99,9,99,9"
2018-04-05T03:00:00,"140,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0255,1","+0212,1","10111,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-05T06:00:00,"140,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0267,1","+0209,1","10089,1","03,1,+00450,1,08,1","07,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-04-05T09:00:00,"090,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0275,1","+0205,1","10067,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-04-05T12:00:00,"140,1,N,0030,1","01250,1,9,9","010000,1,9,9","+0260,1","+0199,1","10079,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-05T15:00:00,"110,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0240,1","+0209,1","10097,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-04-05T18:00:00,"090,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0235,1","+0215,1","10092,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-04-05T21:00:00,"090,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0235,1","+0217,1","10101,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-04-06T00:00:00,"050,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0237,1","+0209,1","10135,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-04-06T03:00:00,"180,1,N,0010,1","01250,1,C,9","010000,1,9,9","+0240,1","+0219,1","10156,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-04-06T06:00:00,"360,1,N,0040,1","01250,1,C,9","010000,1,9,9","+0195,1","+0164,1","10168,1","04,1,+00450,1,08,1","08,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-04-06T09:00:00,"340,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0205,1","+0134,1","10182,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-04-06T12:00:00,"360,1,N,0030,1","00800,1,C,9","010000,1,9,9","+0197,1","+0128,1","10212,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-06T15:00:00,"360,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0197,1","+0102,1","10248,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-04-06T18:00:00,"360,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0190,1","+0076,1","10245,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-04-06T21:00:00,"360,1,N,0010,1","01250,1,C,9","010000,1,9,9","+0186,1","+0073,1","10239,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-04-07T00:00:00,"340,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0190,1","+0079,1","10268,1","01,1,+00450,1,08,1","07,99,1,01,1,99,9,00450,1,99,9,99,9"
2018-04-07T03:00:00,"360,1,N,0050,1","01250,1,9,9","010000,1,9,9","+0212,1","+0063,1","10290,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-07T06:00:00,"360,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0220,1","+0029,1","10263,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-04-07T09:00:00,"340,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0222,1","+0051,1","10236,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-07T12:00:00,"160,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0192,1","+0074,1","10237,1","01,1,+00800,1,09,1","01,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-04-07T15:00:00,"090,1,N,0010,1","22000,1,9,9","010000,1,9,9","+0172,1","+0136,1","10247,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-04-07T18:00:00,"110,1,N,0010,1","22000,1,9,9","010000,1,9,9","+0160,1","+0133,1","10226,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-04-07T21:00:00,"360,1,N,0000,1","22000,1,9,9","010000,1,9,9","+0146,1","+0125,1","10215,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-04-08T00:00:00,"360,1,N,0000,1","02750,1,9,9","010000,1,9,9","+0155,1","+0136,1","10236,1",,"06,99,1,06,1,99,9,02750,1,99,9,99,9"
2018-04-08T03:00:00,"270,1,N,0020,1","02750,1,9,9","010000,1,9,9","+0212,1","+0087,1","10237,1",,"06,99,1,06,1,99,9,02750,1,99,9,99,9"
2018-04-08T06:00:00,"140,1,N,0020,1","02750,1,9,9","010000,1,9,9","+0242,1","+0077,1","10200,1",,"06,99,1,06,1,99,9,02750,1,99,9,99,9"
2018-04-08T09:00:00,"090,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0247,1","+0094,1","10170,1",,"02,99,1,02,1,99,9,02750,1,99,9,99,9"
2018-04-08T12:00:00,"090,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0222,1","+0117,1","10172,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-04-08T15:00:00,"140,1,N,0030,1","22000,1,9,9","010000,1,9,9","+0192,1","+0141,1","10194,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-04-08T18:00:00,"140,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0181,1","+0150,1","10179,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-04-08T21:00:00,"360,1,N,0000,1","22000,1,9,9","010000,1,9,9","+0175,1","+0147,1","10163,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-04-09T00:00:00,"360,1,N,0000,1","22000,1,9,9","010000,1,9,9","+0175,1","+0146,1","10178,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-04-09T03:00:00,"140,1,N,0020,1","02750,1,9,9","010000,1,9,9","+0230,1","+0137,1","10182,1",,"05,99,1,05,1,99,9,02750,1,99,9,99,9"
2018-04-09T06:00:00,"090,1,N,0030,1","02750,1,9,9","010000,1,9,9","+0250,1","+0134,1","10151,1",,"06,99,1,06,1,99,9,02750,1,99,9,99,9"
2018-04-09T09:00:00,"090,1,N,0040,1","02750,1,9,9","010000,1,9,9","+0257,1","+0144,1","10122,1",,"05,99,1,05,1,99,9,02750,1,99,9,99,9"
2018-04-09T12:00:00,"090,1,N,0030,1","22000,1,9,9","010000,1,9,9","+0235,1","+0166,1","10128,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-04-09T15:00:00,"110,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0207,1","+0162,1","10147,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-04-09T18:00:00,"110,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0195,1","+0166,1","10137,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-04-09T21:00:00,"110,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0200,1","+0179,1","10125,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-10T00:00:00,"360,1,N,0000,1","01250,1,C,9","004000,1,9,9","+0200,1","+0187,1","10143,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-04-10T03:00:00,"160,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0227,1","+0192,1","10146,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-10T06:00:00,"140,1,N,0030,1","01250,1,9,9","010000,1,9,9","+0257,1","+0194,1","10111,1","02,1,+00800,1,08,1","07,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-04-10T09:00:00,"110,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0255,1","+0196,1","10086,1","03,1,+00450,1,08,1","07,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-04-10T12:00:00,"140,1,N,0030,1","01250,1,9,9","010000,1,9,9","+0242,1","+0208,1","10095,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-10T15:00:00,"140,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0227,1","+0205,1","10116,1","01,1,+00450,1,08,1","07,99,1,01,1,99,9,00450,1,99,9,99,9"
2018-04-10T18:00:00,"090,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0225,1","+0208,1","10104,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-10T21:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0225,1","+0208,1","10095,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-04-11T00:00:00,"140,1,N,0020,1","02750,1,C,9","004000,1,9,9","+0225,1","+0212,1","10116,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-04-11T03:00:00,"140,1,N,0010,1","02750,1,C,9","004000,1,9,9","+0230,1","+0218,1","10124,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-04-11T06:00:00,"140,1,N,0030,1","01250,1,9,9","010000,1,9,9","+0265,1","+0223,1","10088,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-11T09:00:00,"140,1,N,0030,1","01250,1,9,9","010000,1,9,9","+0277,1","+0227,1","10058,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-04-11T15:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0243,1","+0225,1","10081,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-04-11T18:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0239,1","+0221,1","10068,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-04-11T21:00:00,"140,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0240,1","+0222,1","10056,1","04,1,+00450,1,08,1","07,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-04-12T00:00:00,"140,1,N,0010,1","01500,1,C,9","004000,1,9,9","+0236,1","+0225,1","10083,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-04-12T03:00:00,"160,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0252,1","+0231,1","10094,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-04-12T06:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0256,1","+0232,1","10070,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-04-12T09:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0267,1","+0228,1","10045,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-04-12T12:00:00,"090,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0260,1","+0229,1","10055,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
