Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2018-08-09 05:00 AM,2018,08,09,05,29.1,87,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 06:00 AM,2018,08,09,06,28.7,86,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 07:00 AM,2018,08,09,07,27.8,84,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 08:00 AM,2018,08,09,08,29.3,87,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 09:00 AM,2018,08,09,09,32.9,95,Moderate,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 10:00 AM,2018,08,09,10,34.7,99,Moderate,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 11:00 AM,2018,08,09,11,34.5,98,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 12:00 PM,2018,08,09,12,32.0,93,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 01:00 PM,2018,08,09,13,30.8,90,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 02:00 PM,2018,08,09,14,22.8,74,Moderate,16.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 03:00 PM,2018,08,09,15,24.9,78,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 04:00 PM,2018,08,09,16,26.9,82,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 05:00 PM,2018,08,09,17,31.4,92,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 06:00 PM,2018,08,09,18,33.7,96,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 07:00 PM,2018,08,09,19,30.3,89,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 08:00 PM,2018,08,09,20,38.1,107,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 09:00 PM,2018,08,09,21,42.5,118,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 10:00 PM,2018,08,09,22,41.2,115,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 11:00 PM,2018,08,09,23,39.6,111,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 12:00 AM,2018,08,10,00,43.3,120,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 01:00 AM,2018,08,10,01,46.6,128,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 02:00 AM,2018,08,10,02,56.8,152,Unhealthy,67.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 03:00 AM,2018,08,10,03,56.9,152,Unhealthy,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 04:00 AM,2018,08,10,04,61.4,154,Unhealthy,66.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 05:00 AM,2018,08,10,05,67.7,157,Unhealthy,74.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 06:00 AM,2018,08,10,06,59.8,153,Unhealthy,52.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 07:00 AM,2018,08,10,07,49.7,136,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 08:00 AM,2018,08,10,08,45.4,125,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 09:00 AM,2018,08,10,09,40.6,114,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 10:00 AM,2018,08,10,10,35.8,102,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 11:00 AM,2018,08,10,11,33.9,97,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 12:00 PM,2018,08,10,12,28.9,86,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 01:00 PM,2018,08,10,13,26.4,81,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 02:00 PM,2018,08,10,14,24.2,76,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 03:00 PM,2018,08,10,15,23.6,75,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 04:00 PM,2018,08,10,16,23.3,75,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 05:00 PM,2018,08,10,17,25.1,78,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 06:00 PM,2018,08,10,18,23.6,75,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 07:00 PM,2018,08,10,19,27.5,83,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 08:00 PM,2018,08,10,20,28.9,86,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 09:00 PM,2018,08,10,21,32.9,95,Moderate,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 10:00 PM,2018,08,10,22,34.2,97,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-10 11:00 PM,2018,08,10,23,38.2,108,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 12:00 AM,2018,08,11,00,37.1,105,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 01:00 AM,2018,08,11,01,44.1,122,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 02:00 AM,2018,08,11,02,66.0,156,Unhealthy,88.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 03:00 AM,2018,08,11,03,63.5,155,Unhealthy,61.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 04:00 AM,2018,08,11,04,63.7,155,Unhealthy,64.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 05:00 AM,2018,08,11,05,61.8,154,Unhealthy,60.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 06:00 AM,2018,08,11,06,65.4,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 07:00 AM,2018,08,11,07,68.2,158,Unhealthy,71.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 08:00 AM,2018,08,11,08,65.1,156,Unhealthy,62.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 09:00 AM,2018,08,11,09,60.0,153,Unhealthy,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 10:00 AM,2018,08,11,10,60.5,154,Unhealthy,61.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 11:00 AM,2018,08,11,11,54.2,147,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 12:00 PM,2018,08,11,12,47.6,131,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 01:00 PM,2018,08,11,13,38.8,109,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 02:00 PM,2018,08,11,14,32.8,95,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 03:00 PM,2018,08,11,15,26.4,81,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 04:00 PM,2018,08,11,16,28.2,85,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 05:00 PM,2018,08,11,17,34.1,97,Moderate,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 06:00 PM,2018,08,11,18,34.5,98,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 07:00 PM,2018,08,11,19,34.7,99,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 08:00 PM,2018,08,11,20,34.8,99,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 09:00 PM,2018,08,11,21,34.4,98,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 10:00 PM,2018,08,11,22,38.2,108,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-11 11:00 PM,2018,08,11,23,34.1,97,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 12:00 AM,2018,08,12,00,36.5,103,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 01:00 AM,2018,08,12,01,34.2,97,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 02:00 AM,2018,08,12,02,40.6,114,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 03:00 AM,2018,08,12,03,40.5,113,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 04:00 AM,2018,08,12,04,27.9,84,Moderate,14.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 05:00 AM,2018,08,12,05,23.4,75,Moderate,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 06:00 AM,2018,08,12,06,19.2,66,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 07:00 AM,2018,08,12,07,15.1,57,Moderate,11.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 08:00 AM,2018,08,12,08,15.0,57,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 09:00 AM,2018,08,12,09,16.5,60,Moderate,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 10:00 AM,2018,08,12,10,18.2,64,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 11:00 AM,2018,08,12,11,17.6,63,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 12:00 PM,2018,08,12,12,17.3,62,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 01:00 PM,2018,08,12,13,18.1,64,Moderate,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 02:00 PM,2018,08,12,14,19.0,66,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 03:00 PM,2018,08,12,15,19.4,66,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 04:00 PM,2018,08,12,16,16.5,60,Moderate,13.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 05:00 PM,2018,08,12,17,16.7,61,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 06:00 PM,2018,08,12,18,16.7,61,Moderate,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2018-08-12 07:00 PM,2018,08,12,19,15.6,58,Moderate,14.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 08:00 PM,2018,08,12,20,12.9,53,Moderate,11.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 09:00 PM,2018,08,12,21,15.9,59,Moderate,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 10:00 PM,2018,08,12,22,17.3,62,Moderate,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-12 11:00 PM,2018,08,12,23,17.1,62,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 12:00 AM,2018,08,13,00,13.1,53,Moderate,9.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 01:00 AM,2018,08,13,01,11.5,48,Good,10.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 02:00 AM,2018,08,13,02,16.7,61,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 03:00 AM,2018,08,13,03,22.3,72,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 04:00 AM,2018,08,13,04,27.2,83,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 05:00 AM,2018,08,13,05,27.1,83,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 06:00 AM,2018,08,13,06,28.5,85,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 07:00 AM,2018,08,13,07,25.2,79,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 08:00 AM,2018,08,13,08,25.6,79,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 09:00 AM,2018,08,13,09,23.3,75,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 10:00 AM,2018,08,13,10,20.1,68,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 11:00 AM,2018,08,13,11,18.0,63,Moderate,16.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 12:00 PM,2018,08,13,12,19.0,66,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 01:00 PM,2018,08,13,13,17.0,61,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 02:00 PM,2018,08,13,14,16.5,60,Moderate,16.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 03:00 PM,2018,08,13,15,16.2,60,Moderate,16.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 04:00 PM,2018,08,13,16,15.6,58,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 05:00 PM,2018,08,13,17,18.3,64,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 06:00 PM,2018,08,13,18,18.0,63,Moderate,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 07:00 PM,2018,08,13,19,22.6,73,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 08:00 PM,2018,08,13,20,25.8,80,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 09:00 PM,2018,08,13,21,28.0,84,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 10:00 PM,2018,08,13,22,29.0,87,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-13 11:00 PM,2018,08,13,23,24.5,77,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 12:00 AM,2018,08,14,00,20.2,68,Moderate,16.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 01:00 AM,2018,08,14,01,19.1,66,Moderate,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 02:00 AM,2018,08,14,02,15.5,58,Moderate,12.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 03:00 AM,2018,08,14,03,18.7,65,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 04:00 AM,2018,08,14,04,35.3,100,Moderate,52.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 05:00 AM,2018,08,14,05,39.2,110,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 06:00 AM,2018,08,14,06,37.6,106,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 07:00 AM,2018,08,14,07,42.8,119,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 08:00 AM,2018,08,14,08,44.4,123,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 09:00 AM,2018,08,14,09,34.2,97,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 10:00 AM,2018,08,14,10,28.5,85,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 11:00 AM,2018,08,14,11,26.8,82,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 12:00 PM,2018,08,14,12,25.9,80,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 01:00 PM,2018,08,14,13,24.9,78,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 02:00 PM,2018,08,14,14,23.9,76,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 03:00 PM,2018,08,14,15,21.4,71,Moderate,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 04:00 PM,2018,08,14,16,21.7,71,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 05:00 PM,2018,08,14,17,21.3,70,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 06:00 PM,2018,08,14,18,21.6,71,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 07:00 PM,2018,08,14,19,24.8,78,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 08:00 PM,2018,08,14,20,25.1,78,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 09:00 PM,2018,08,14,21,27.7,84,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 10:00 PM,2018,08,14,22,29.0,87,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-14 11:00 PM,2018,08,14,23,41.4,116,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 12:00 AM,2018,08,15,00,45.7,126,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 01:00 AM,2018,08,15,01,53.3,145,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 02:00 AM,2018,08,15,02,33.6,96,Moderate,14.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 03:00 AM,2018,08,15,03,27.8,84,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 04:00 AM,2018,08,15,04,30.4,89,Moderate,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 05:00 AM,2018,08,15,05,26.2,81,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 06:00 AM,2018,08,15,06,23.6,75,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 07:00 AM,2018,08,15,07,31.8,92,Moderate,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 08:00 AM,2018,08,15,08,36.9,104,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 09:00 AM,2018,08,15,09,32.9,95,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 10:00 AM,2018,08,15,10,32.9,95,Moderate,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2018-08-15 11:00 AM,2018,08,15,11,26.3,81,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 12:00 PM,2018,08,15,12,27.8,84,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 01:00 PM,2018,08,15,13,20.9,70,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 02:00 PM,2018,08,15,14,17.8,63,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 03:00 PM,2018,08,15,15,18.4,64,Moderate,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 04:00 PM,2018,08,15,16,20.2,68,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 05:00 PM,2018,08,15,17,22.1,72,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 06:00 PM,2018,08,15,18,23.0,74,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 07:00 PM,2018,08,15,19,29.0,87,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 08:00 PM,2018,08,15,20,26.0,80,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 09:00 PM,2018,08,15,21,30.0,89,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 10:00 PM,2018,08,15,22,32.0,93,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-15 11:00 PM,2018,08,15,23,33.5,96,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 12:00 AM,2018,08,16,00,28.2,85,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 01:00 AM,2018,08,16,01,20.1,68,Moderate,12.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 02:00 AM,2018,08,16,02,18.0,63,Moderate,16.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 03:00 AM,2018,08,16,03,25.0,78,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 04:00 AM,2018,08,16,04,29.5,88,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 05:00 AM,2018,08,16,05,20.7,69,Moderate,12.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 06:00 AM,2018,08,16,06,21.3,70,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 07:00 AM,2018,08,16,07,21.1,70,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 08:00 AM,2018,08,16,08,18.0,63,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 09:00 AM,2018,08,16,09,21.5,71,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 10:00 AM,2018,08,16,10,24.2,76,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 11:00 AM,2018,08,16,11,24.1,76,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 12:00 PM,2018,08,16,12,26.0,80,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 01:00 PM,2018,08,16,13,27.0,82,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 02:00 PM,2018,08,16,14,26.5,81,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 03:00 PM,2018,08,16,15,23.2,74,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 04:00 PM,2018,08,16,16,20.1,68,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 05:00 PM,2018,08,16,17,18.8,65,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 06:00 PM,2018,08,16,18,14.7,56,Moderate,11.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 07:00 PM,2018,08,16,19,12.3,51,Moderate,10.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 08:00 PM,2018,08,16,20,14.6,56,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 09:00 PM,2018,08,16,21,18.3,64,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 10:00 PM,2018,08,16,22,20.1,68,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-16 11:00 PM,2018,08,16,23,18.5,64,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-17 12:00 AM,2018,08,17,00,13.7,54,Moderate,9.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-17 01:00 AM,2018,08,17,01,19.3,66,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-17 02:00 AM,2018,08,17,02,14.6,56,Moderate,10.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-17 03:00 AM,2018,08,17,03,15.8,59,Moderate,17.0,UG/M3,1 Hr,Valid
